Date,Mkt-RF,SMB,HML,RF
2016-04-08,0.05627186558960161,0.019176461085963124,-0.006205556745575407,0.0002400276020258775
2016-04-11,0.05341964633058366,0.009774277683424145,0.00043361243360975357,0.0002300253017727854
2016-04-12,0.0712400572241028,0.0025508551306962332,0.006620832779832508,0.0002200231015416499
2016-04-13,0.059621174445924616,0.017889328203656962,0.006520561753557093,0.0002100210013315032
2016-04-14,0.05424613168714768,0.010092125828837815,0.0011220605284189497,0.00020001900114137767
2016-04-15,0.04858152560644083,0.008885565455560435,-0.008823519250325575,0.00019001710097030558
2016-04-18,0.05150673061959023,0.007074822592044854,-0.013567409077425308,0.00018001530081715802
2016-04-19,0.05234617317471999,-0.008646728832670468,-0.00444376601866858,0.00017001360068112862
2016-04-20,0.0674817101534307,0.00198601899124302,0.0061600282741390375,0.00016001200056108846
2016-04-21,0.057178652851452405,0.002987904821651311,-0.0039606930539844735,0.00015001050045606993
2016-04-22,0.05961284136037063,0.019984270366339443,-0.004950594969057017,0.00014000910036494424
2016-04-25,0.03950218363762999,0.011338611911897943,-0.008921659141584059,0.000130007800286905
2016-04-26,0.04376926308588208,0.018828509558163,0.008079684748015396,0.0001200066002208235
2016-04-27,0.04974024341465526,0.034755785009584955,0.008079684748015415,0.00011000550016573214
2016-04-28,0.033153867711293396,0.03227509987920531,0.00898786464418475,0.00010000450012066344
2016-04-29,0.020639494015822914,0.022037322433214955,0.0068814181626728425,9.000360008464991e-05
2016-05-02,0.023177388122685313,0.018473378397630327,0.004562111941566923,9.000360008465147e-05
2016-05-03,0.01142260294445291,0.013880603367277141,0.003251988801996196,9.000360008452024e-05
2016-05-04,0.005249838684361633,0.012562426765239472,0.008088880672475748,9.000360008441738e-05
2016-05-05,0.013158804532392798,0.019426909472238487,0.010209047572237388,9.00036000843428e-05
2016-05-06,0.017008807989615904,0.014861402811584502,0.013342889308927085,9.00036000842964e-05
2016-05-09,0.017110468206328132,0.019023166915932754,-0.003148214021479919,9.000360008427807e-05
2016-05-10,0.019022519150814203,-0.0029989447462975775,0.01400409403685483,9.000360008428776e-05
2016-05-11,0.005829318524421768,-0.003598885206785041,0.0204833534236718,9.000360008432536e-05
2016-05-12,0.005829318524421746,-0.01421261534943054,0.02684086627659265,9.000360008439077e-05
2016-05-13,-0.008762402511405483,-0.00798721386256355,0.0262209180779953,0.00010000450012041161
2016-05-16,0.005172055129763666,-0.003016711877708316,0.032117550369370945,0.0001100055001655301
2016-05-17,0.005070584096538384,-0.010101669685403407,0.042374490490487984,0.00012000660022055231
2016-05-18,-0.00526433193530281,-0.010891849953066165,0.05981042009764445,0.00013000780028660672
2016-05-19,0.003799777624869584,-0.013761698512482008,0.06108704377172313,0.00014000910036466067
2016-05-20,0.008403904633618769,-0.00508453689171604,0.05107480011277256,0.00015001050045568138
2016-05-23,0.009415139997270653,-0.0013989269462809158,0.03774897063432227,0.0001600120005607974
2016-05-24,0.013813027526717049,0.006395617604724053,0.02519762985734334,0.00017001360068081477
2016-05-25,0.008705404845312124,-0.004379709717701812,0.02703599978536005,0.000180015300816862
2016-05-26,0.007999522826526108,-0.002782724790933196,0.02006191870033855,0.00019001710096990638
2016-05-27,0.013344058111620542,-0.0027827247909332263,0.021801940034665842,0.0002000190011409152
2016-05-31,0.006699179042036095,0.0013013735292717568,0.019959195327660124,0.00021002100133101694
2016-06-01,0.0057957696680828305,0.011552576992082817,0.003073784920186063,0.0002200231015410177
2016-06-02,0.0078043483394120115,0.016008309636757166,-0.008494773346938761,0.00023002530177204593
2016-06-03,0.008715655396083892,0.01326810142976549,-0.003208075458346053,0.00024002760202506895
2016-06-06,0.013551687303695863,0.011760561108257154,-0.005290509841093198,0.0002500300023012153
2016-06-07,0.01720925153213738,0.019188753903279124,-0.0026002207261687643,0.000260032502601291
2016-06-08,0.018020665831893868,0.017062490856192943,-0.011406627507455625,0.0002700351029264245
2016-06-09,0.01314440677990998,0.012487996894320948,-0.020537542557788932,0.0002800378032775832
2016-06-10,0.012223738397335468,0.010257623816151725,-0.022202795260710936,0.0002900406036557343
2016-06-13,0.008764883411857246,0.00843606344064437,-0.024735443928096873,0.00030004350406184516
2016-06-14,-0.0010435260111372683,0.010855826040381948,-0.028063991901038508,0.00030004350406175425
2016-06-15,0.008446308102551672,0.0199122150596686,-0.023963408039646517,0.00030004350406180613
2016-06-16,0.017582624564121054,0.017767396662287032,-0.02874407507343872,0.0003000435040618392
2016-06-17,0.015342150410757283,0.021756635704480925,-0.020105080738193223,0.00030004350406185313
2016-06-20,0.01868009531647122,0.027783191888282224,-0.02225568810289386,0.00030004350406184765
2016-06-21,0.02030916893216983,0.017238150672574278,-0.0027067558544690788,0.0003000435040618225
2016-06-22,0.005598015597773657,0.01805520942813454,-0.006874548516569789,0.00030004350406193856
2016-06-23,0.029340315633075723,0.02684123531983739,-0.010125852077974038,0.0003000435040620343
2016-06-24,-0.007653695109968992,0.03490056479809745,-0.023569319635133496,0.00030004350406210944
2016-06-27,-0.020160580380311266,0.021086771025516073,-0.023962565982441026,0.0003000435040621637
2016-06-28,-0.012689777794835835,0.014265272006799452,-0.020147244750940138,0.00030004350406203555
2016-06-29,0.014721661993798232,0.025307676177841104,-0.02638028086424296,0.0003000435040620471
2016-06-30,0.028102606987123135,0.02745781210751297,-0.03101197031107294,0.00030004350406203685
2016-07-01,0.03398219448569496,0.0363240946522899,-0.032663544053273846,0.00030004350406200454
2016-07-05,0.017561633580711288,0.02050705693410849,-0.04333305274214768,0.00030004350406211095
2016-07-06,0.0257168059596391,0.019692687212864497,-0.04150955033465387,0.0003000435040620335
2016-07-07,0.0114580985121079,0.01584517235693268,-0.03987439352137636,0.00030004350406209426
2016-07-08,0.02029530191451707,0.027348379539649782,-0.04216586274924886,0.0003000435040621317
2016-07-11,0.025092608756251977,0.03444346893893268,-0.03436528310745217,0.0003000435040621456
2016-07-12,0.02774485353958009,0.037330096119547525,-0.023144845647817228,0.00030004350406213556
2016-07-13,0.027333714484258823,0.026597671726746642,-0.014712692353198421,0.0003000435040621013
2016-07-14,0.0305120922436413,0.015276028253158049,-0.00829549044968718,0.00030004350406220376
2016-07-15,0.026404420724982038,0.014972447261952926,-0.0025100487323347614,0.00030004350406228144
2016-07-18,0.032895434427619386,0.016395685869892467,-0.003308599679011459,0.000300043504062334
2016-07-19,0.024476207228507595,0.0030685545959453736,-0.005991349934087617,0.00030004350406219997
2016-07-20,0.028159901141834153,0.005972806601065454,-0.015822204714959293,0.00030004350406220143
2016-07-21,0.02047712814336468,0.0010656221786213551,-0.015329672538357824,0.00030004350406217687
2016-07-22,0.02815142721192492,0.007699189554503788,-0.014243929394605007,0.000300043504062126
2016-07-25,0.036256107487066876,0.010732905127673418,-0.014737696210175736,0.00030004350406204856
2016-07-26,0.04639294113231153,0.020165736053601495,-0.010604554304545297,0.00030004350406210537
2016-07-27,0.0469171335685065,0.02311654458597278,-0.007714499114661225,0.0003000435040621351
2016-07-28,0.04995653659918898,0.015767009395890957,-0.010692248942265602,0.0003000435040621372
2016-07-29,0.049223326727262186,0.01892694690630462,-0.0061208620463684355,0.00030004350406211155
2016-08-01,0.05069665938264646,0.021987093908726166,-0.024334595629471295,0.00030004350406205783
2016-08-02,0.0359862801777061,0.009798816104209527,-0.022773843132977818,0.0003000435040621369
2016-08-03,0.038467436821181235,0.021384672086081278,-0.019759513693885504,0.0003000435040621872
2016-08-04,0.04106880815590354,0.025585792828008255,-0.02436296122150211,0.0003000435040620474
2016-08-05,0.03573262500912133,0.024361334613508517,-0.019313381643868737,0.00030004350406203945
2016-08-08,0.07488181249648579,0.022929519648992796,-0.0022372429156593734,0.0003000435040620019
2016-08-09,0.09815097866101709,0.032430732754263676,0.0022852514506575697,0.00030004350406193444
2016-08-10,0.07602824373319585,0.03180891139344012,-0.0011170746824617141,0.000300043504061998
2016-08-11,0.0627100159620384,0.03036841231490933,-0.0005175650743887308,0.00030004350406203105
2016-08-12,0.04720211985058287,0.02769879809266835,-0.006389847852780739,0.00030004350406203327
2016-08-15,0.04876916212889089,0.030050277634663034,0.0017929413885642116,0.00030004350406200443
2016-08-16,0.05173089047378325,0.03388601236418001,0.021700820990324155,0.0003000435040619442
2016-08-17,0.04650463878190408,0.02635145322445889,0.025690640958144533,0.0003000435040620134
2016-08-18,0.0496435249210221,0.027783619111545588,0.031033850067523943,0.0003000435040620506
2016-08-19,0.03197728055473315,0.019432622602712103,0.026306222764582735,0.00030004350406205555
2016-08-22,0.027353266054587506,0.015987224077017016,0.019448486958735932,0.0003000435040620279
2016-08-23,0.02245867977462507,0.015482360618421852,0.009252992634265078,0.0003000435040621285
2016-08-24,0.017241531933853946,0.015788597759742187,0.008047794513893931,0.0003000435040621959
2016-08-25,0.011270260380366923,0.022421736081460395,0.008348854084181687,0.0003000435040622298
2016-08-26,0.010258484231912363,0.02068881788471234,0.007441340115505958,0.0003000435040622299
2016-08-29,0.013080153813807177,0.020076282086821894,0.012385218499648113,0.0003000435040621959
2016-08-30,0.013892404889224092,0.02798225830430409,0.014915169565470917,0.0003000435040622887
2016-08-31,0.006627252306419269,0.019385890987473633,0.025462668552984208,0.00030004350406234677
2016-09-01,0.010770167117156414,0.021221519842793267,0.020743652671287808,0.00030004350406236986
2016-09-02,0.011273137940761891,0.02264752236401805,0.02564959993555351,0.00030004350406235766
2016-09-06,0.016647396068793577,0.024079945106698964,0.022462756435703748,0.0003000435040623099
2016-09-07,0.016241265080650477,0.024690849826388746,0.01717450665107502,0.0003000435040622262
2016-09-08,0.015834198681659615,0.01898396891238802,0.02759449255831701,0.00030004350406226746
2016-09-09,-0.011037039354938608,0.018062367493413996,0.035223868744663454,0.00030004350406227223
2016-09-12,0.0015014747712391173,0.018571602371111696,0.030462315103802158,0.00030004350406224024
2016-09-13,-0.011739530303861361,0.01420005042960484,0.03534947240046006,0.0003000435040623323
2016-09-14,-0.005569122537379971,0.021238855849001648,0.02501458048190886,0.0003000435040623869
2016-09-15,0.0006677261714448159,0.019206539717958875,0.013626659341746823,0.0003000435040622427
2016-09-16,-0.0034329611621912405,0.021650435906712256,0.013016102173184555,0.0003000435040623828
2016-09-19,-0.012121943567593815,0.022057508497969013,0.004489874954180706,0.00030004350406232346
2016-09-20,-0.01172655511194743,0.019400690339506033,-0.004505556761826689,0.00030004350406222555
2016-09-21,-0.0011573138722649117,0.021236162223682378,0.0015833995238977768,0.0003000435040622499
2016-09-22,0.0087599888984346,0.0344683302557086,0.002787466924647718,0.000300043504062235
2016-09-23,-0.0026781092450328518,0.03198907721734851,0.00038149879446759666,0.00030004350406218067
2016-09-26,-0.010861058518787816,0.028792787738505823,-0.0014222542835949452,0.0003000435040622476
2016-09-27,-0.008397817803872977,0.020419486637309074,-0.010275070238247691,0.00030004350406227456
2016-09-28,0.0028715220923517973,0.02522844240507747,-0.005158687263040212,0.00030004350406226106
2016-09-29,-0.008146842613017747,0.026774945485938,-0.0026780336805121295,0.00030004350406220685
2016-09-30,-0.0026101822448289925,0.025855170975201135,-0.0026780336805121594,0.00030004350406211166
2016-10-03,-0.004107914476917102,0.02452289153237632,-0.002478289645599468,0.0003000435040621363
2016-10-04,-0.00849071621356603,0.022172599640770004,0.003030113373425958,0.0003000435040621194
2016-10-05,-0.005425314019751284,0.019326737774413908,0.011256605601533522,0.0003000435040620606
2016-10-06,-0.00042443567109752713,0.021682733651090812,0.010349829727226966,0.0003000435040619596
2016-10-07,-0.00342556326616033,0.014544517126929165,0.007534364437382089,0.0003000435040619772
2016-10-10,0.0032615160789741075,0.018901394609847185,0.008946183184466635,0.00030004350406195206
2016-10-11,-0.0150013763354747,0.013700837051290162,0.009851157835518985,0.00030004350406204487
2016-10-12,-0.013028617225391573,0.010055887976794934,0.010354623364403102,0.00030004350406209436
2016-10-13,-0.01480943968829695,0.007115257442578845,0.002585769160382895,0.0003000435040621001
2016-10-14,-0.015006418706653792,0.0017850089260562432,0.013468107157299672,0.00030004350406206195
2016-10-17,-0.023040783937535666,-0.0026052839417472014,0.011448240476368386,0.00030004350406214055
2016-10-18,-0.019727736526192717,-0.005196178398487589,0.01744818479449677,0.0003000435040621746
2016-10-19,-0.018160711227403547,-0.011127043789593533,0.026806836364292243,0.00030004350406216375
2016-10-20,-0.017963989270126025,-0.011324838160272759,0.0196613468975958,0.00030004350406210775
2016-10-21,0.007107985165610604,-0.006949289264582894,0.0121466631339844,0.00030004350406216733
2016-10-24,-0.0018273183305352334,-0.006452813556785996,0.014790140104500036,0.00030004350406218116
2016-10-25,0.008506990797589603,-0.009938594583802165,0.02161859640529349,0.00030004350406214885
2016-10-26,0.0069930191340624075,-0.01933384316182029,0.03727558638851637,0.0003000435040620702
2016-10-27,-0.007053875968618886,-0.03165327843217027,0.0463279463058403,0.00030004350406210597
2016-10-28,-0.0063563024170111265,-0.0358034736905593,0.05189855214754874,0.0003000435040620947
2016-10-31,-0.006654246554217402,-0.03935572615231871,0.051478380966343294,0.0003000435040620362
2016-11-01,-0.013211640005649856,-0.04070386366573772,0.057812588080598366,0.0003000435040620912
2016-11-02,-0.031265026734185776,-0.04836673844424406,0.05686378268965477,0.0003000435040620983
2016-11-03,-0.0418470373656891,-0.06072806291264305,0.06860201361606584,0.0003000435040620573
2016-11-04,-0.037220141771479115,-0.05160800506504814,0.06613905677538354,0.0003000435040621288
2016-11-07,-0.007011855259264673,-0.047711024528634814,0.06849280080439075,0.00030004350406215156
2016-11-08,-0.009379871502684585,-0.047806320133105075,0.07149961471620199,0.0003000435040621252
2016-11-09,-0.0005139395650595232,-0.03174636684992101,0.07107572010054916,0.0003000435040622106
2016-11-10,0.012607973973270448,-0.016579425714123054,0.08524874475216301,0.00030004350406224626
2016-11-11,0.00558155068043452,0.0043861055567653105,0.08135508770501548,0.000300043504062232
2016-11-14,0.010320104207803778,0.011117511885894254,0.09791969807935139,0.00030004350406216744
2016-11-15,0.023108966286383557,0.005355870560542307,0.09791969807935137,0.0003000435040622134
2016-11-16,0.015988502213998675,0.005456115437455379,0.08310649580367756,0.0003000435040622085
2016-11-17,0.022291412674001615,0.00938761618961724,0.07846214206219795,0.00030004350406231343
2016-11-18,0.02454903273812811,0.020243428324735285,0.08039949920362705,0.0003000435040622058
2016-11-21,0.027097155083775904,0.01192402089408392,0.08050748516056908,0.0003000435040622075
2016-11-22,0.04385122215251843,0.02363021367175419,0.08158336635658696,0.00030004350406215714
2016-11-23,0.04489444743949891,0.031223300661700808,0.07996648869111467,0.00030004350406205436
2016-11-25,0.05349871985263806,0.03766065916361632,0.08366165429597497,0.00030004350406206
2016-11-28,0.046651662879293225,0.03391045499436729,0.07838233225774618,0.00030004350406201267
2016-11-29,0.05085044600186593,0.030704050021895857,0.07622879789477512,0.00030004350406191206
2016-11-30,0.04197149094121413,0.02843263971432483,0.09946372246701621,0.00030004350406191894
2016-12-01,0.035631315285611656,0.02144209398256013,0.11133627504764858,0.00030004350406187194
2016-12-02,0.0372909808549797,0.022157318015557752,0.10899989885623791,0.00030004350406193184
2016-12-05,0.04486169087321742,0.03474747925288125,0.11567592914934248,0.0003000435040619372
2016-12-06,0.044238141027858294,0.04053859046996717,0.1202589081188969,0.0003000435040620489
2016-12-07,0.062282038984136166,0.040433919049539725,0.12294109225645208,0.00030004350406210553
2016-12-08,0.06856395141272827,0.06131394626725443,0.12193747062484259,0.0003000435040621067
2016-12-09,0.0770335563250995,0.06860083523597145,0.11792098803310676,0.00030004350406221336
2016-12-12,0.0769255397213159,0.05940166888659268,0.11557523056421244,0.000300043504062103
2016-12-13,0.08317045886787029,0.053154947073249866,0.11156317179295258,0.00030004350406209735
2016-12-14,0.08164363784248262,0.05326066429339367,0.10623831827538144,0.00030004350406219617
2016-12-15,0.09460985048509915,0.06428624145358622,0.10679005808499517,0.0003000435040622382
2016-12-16,0.09658806105826512,0.06995302574101235,0.09079883112008583,0.000300043504062384
2016-12-19,0.10032093992049775,0.0641190397773211,0.09627692890594387,0.00030004350406231137
2016-12-20,0.08105482936138891,0.06656187218723006,0.10461947888059604,0.00030004350406218094
2016-12-21,0.07416364319812904,0.06357310793370297,0.1091584043801054,0.0003000435040623145
2016-12-22,0.05553040830724891,0.03591123006517501,0.10026933435390684,0.0003000435040622287
2016-12-23,0.054162595776547605,0.02997125464809346,0.07498820471537448,0.00030004350406224523
2016-12-27,0.05510963743775636,0.006763747837353243,0.07670852990795762,0.00030004350406236384
2016-12-28,0.04373833309255343,-0.0023395412180123006,0.06269358799415711,0.00030004350406242315
2016-12-29,0.03504051365011562,0.004581690599397535,0.05760029870571773,0.00030004350406242293
2016-12-30,0.030895377432053558,0.0004752250645446055,0.06568332592832794,0.00030004350406252387
2017-01-03,0.033663294614895985,-0.002222550934331204,0.06792462285817209,0.00031004640446828636
2017-01-04,0.04349883277479333,0.0016471110101359124,0.06217966075074619,0.00032004940490217406
2017-01-05,0.03335068495183719,-0.004679715538253732,0.053156547502313925,0.00033005250536510724
2017-01-06,0.033144653512309295,-0.016755001407817677,0.04435667184428204,0.00034005570585800624
2017-01-09,0.027677733920041494,-0.024581827267257775,0.03163968272710449,0.0003500590063819521
2017-01-10,0.025221133759276346,-0.015309791404779283,0.03908909172884473,0.0003600624069378648
2017-01-11,0.03502346947859325,-0.010150709203575156,0.04521420476830947,0.0003700659075268251
2017-01-12,0.03078453608046885,-0.012435358846156026,0.03663916076720865,0.0003800695081497527
2017-01-13,0.03636472304270867,-0.0025210466169235126,0.013413413011050625,0.0003900732088077283
2017-01-17,0.0350125811920911,-0.004729635281821717,-0.013106373451161451,0.00040007700950167103
2017-01-18,0.03749661138695199,-0.0033368138997690294,-0.007562027234595018,0.00041008091023266133
2017-01-19,0.025860172966433233,-0.01901288933650231,-0.010729277172611499,0.0004200849110016182
2017-01-20,0.02432873361586643,-0.024570061400487543,-0.010630567262131836,0.0004300890118094607
2017-01-23,0.008649200363796728,-0.019074681464715585,-0.018606176741806087,0.0004400932126574297
2017-01-24,0.013372846479490148,-0.023341682356020705,-0.016655289507419454,0.0004500975135464438
2017-01-25,0.017206030648932814,-0.018934379478565806,-0.014398111030240817,0.00046010191447742166
2017-01-26,0.01924656431121765,-0.015566423996161764,-0.009068932898232523,0.00047010641545144265
2017-01-27,0.011951757886723745,-0.01042009385117327,-0.013241692555167994,0.000480111016469425
2017-01-30,0.013380203602635596,-0.013995811669235865,-0.015022844734671293,0.0004901157175322869
2017-01-31,0.008739999604455121,-0.009183160486029782,-0.023468311868551518,0.0005001205186412683
2017-02-01,0.011267409906129747,-0.010668346115360152,-0.019055828088461724,0.0005101254197972872
2017-02-02,0.00884569589318353,-0.016190931105146914,-0.02248707394263949,0.0005201304210014221
2017-02-03,0.012662515531170596,-0.015211236752532891,-0.021321402163578643,0.0005301355222545907
2017-02-06,0.012357985905409439,-0.017682103781957507,-0.025033328175933515,0.0005401407235575495
2017-02-07,0.01530265808106208,-0.013128836628991896,-0.03261834716678494,0.0005501460249116986
2017-02-08,0.013985267667342833,-0.021077187452602418,-0.03359059003395407,0.0005601514263177944
2017-02-09,0.018535914625060126,-0.016388204815912077,-0.034266130863768715,0.0005701569277767538
2017-02-10,0.03137935145832291,-0.009681536604489473,-0.03378369811867101,0.0005801625292898156
2017-02-13,0.03684784942023647,-0.014329062094213918,-0.027385556659438686,0.0005901682308578966
2017-02-14,0.04695784553943254,-0.015611845375100427,-0.0258324797040047,0.0006001740324819134
2017-02-15,0.043946660622181645,-0.012457387038629758,-0.030603038218346416,0.0006001740324819504
2017-02-16,0.0341069014437802,-0.023902903206681363,-0.028952422398005027,0.0006001740324820408
2017-02-17,0.03835566213715581,-0.015137628096742309,-0.026505472550202434,0.0006001740324820189
2017-02-21,0.041565256865069955,-0.00869349137702083,-0.02220877687282343,0.000600174032482041
2017-02-22,0.043865210257726175,-0.009488922878423511,-0.011044746539048583,0.000600174032482102
2017-02-23,0.04105127648406834,-0.02470640894779057,-0.012817244255099322,0.0006001740324820366
2017-02-24,0.03939074209828968,-0.022067045716517766,-0.0290937974388153,0.0006001740324820005
2017-02-27,0.04481183724263379,-0.00819774914098262,-0.02380489045421881,0.0006001740324819891
2017-02-28,0.03741512366757898,-0.02781494901385269,-0.021460146396062352,0.0006001740324819976
2017-03-01,0.057848584047324146,-0.015263033891174838,-0.007573862241658654,0.000590168230857872
2017-03-02,0.04792861528231537,-0.022143807261869285,-0.018860432443618954,0.0005801625292896714
2017-03-03,0.05287266717132042,-0.01939205114160109,-0.016995334716398164,0.0005701569277764758
2017-03-06,0.0454218589016937,-0.02331252270125482,-0.02003565643881586,0.0005601514263173649
2017-03-07,0.04468793522179068,-0.025755218472810478,-0.017380992319607328,0.0005501460249112578
2017-03-08,0.03411983352659842,-0.03378444266770259,-0.033366461743234384,0.0005401407235570737
2017-03-09,0.025915788833805242,-0.03995772765015916,-0.039718927493004964,0.0005301355222538928
2017-03-10,0.030434336852692936,-0.03309890280241943,-0.04823053146204422,0.000520130421000796
2017-03-13,0.033013517711855754,-0.02990781007239434,-0.04238498800847841,0.0005101254197968634
2017-03-14,0.036341793242139576,-0.02502168037597234,-0.03795960217849943,0.0005001205186408544
2017-03-15,0.04525433266402202,-0.026568037742544768,-0.03699214401496211,0.0004901157175318496
2017-03-16,0.04431388589865402,-0.02130729655340317,-0.035259422962609976,0.00048011101646876935
2017-03-17,0.043687172224380004,-0.012674081045855113,-0.035646441547320676,0.0004701064154506949
2017-03-20,0.03261054780184389,-0.01886205686102743,-0.04971691034062527,0.00046010191447670766
2017-03-21,0.02008213345470421,-0.026068322063678092,-0.05466778907645205,0.0004500975135457284
2017-03-22,0.021816446512883066,-0.02597063583720501,-0.055142925893361866,0.0004400932126566778
2017-03-23,0.02089736316103261,-0.01689037011275252,-0.04478181713303761,0.0004300890118086379
2017-03-24,0.013092647418042148,-0.022358057000594875,-0.04745455712706914,0.0004200849110008516
2017-03-27,0.008752840301188633,-0.02099494703126979,-0.05344720371194995,0.0004100809102319185
2017-03-28,0.011061658624099411,-0.01922708076387026,-0.04976778987209804,0.0004000770095010817
2017-03-29,0.008344021512815115,-0.013131659653942425,-0.054028496274624464,0.000390073208807263
2017-03-30,0.0065387507362851755,-0.011555507383475437,-0.041202730180125394,0.0003800695081493842
2017-03-31,0.006538750736285238,-0.0036305164625171854,-0.04436644479906908,0.0003700659075263672
2017-04-03,0.0017170082177880698,-0.0146902177297832,-0.039946663626814594,0.0003800694081154338
2017-04-04,-0.0037595758231639435,-0.016858116040608752,-0.03812493054071744,0.00039007300873758656
2017-04-05,-0.006653013209356143,-0.021003062750736594,-0.041968587161933246,0.00040007670939363387
2017-04-06,-0.002376917460833083,-0.007895896185994136,-0.03977060985567139,0.00041008051008470506
2017-04-07,-0.004668013906005398,-0.007102530249317511,-0.03278853390228919,0.0004200844108119288
2017-04-10,-0.006058419793584376,-0.014291017335680733,-0.02890687857531942,0.00043008841157611143
2017-04-11,-0.0023653249484711742,0.007498128701717622,-0.028228199277199297,0.00044009251237821955
2017-04-12,-0.021635690210134548,-0.0051432539129424235,-0.04086113625196225,0.00046010111414235993
2017-04-13,-0.022128320779011407,-0.0023430941933567802,-0.039990071693563445,0.00048011011607448315
2017-04-17,-0.01431238169042309,0.002356231781078089,-0.03903140390016798,0.0005001195181826326
2017-04-18,-0.013026099915877224,0.009598544745276601,-0.04008931568530586,0.000520129320475012
2017-04-19,-0.010252588354018835,0.01850885182957965,-0.043739166196007984,0.0005401395229593417
2017-04-20,-0.00013794693653660414,0.025239086533299416,-0.033228686122938035,0.0005601501256438242
2017-04-21,-0.0033362261946365927,0.031213553228660894,-0.03245348611181088,0.0005801611285363393
2017-04-24,0.005007381240050555,0.032243839524223675,-0.022925797369744774,0.0006001725316449274
2017-04-25,0.010226634593139699,0.032758315122072584,-0.02292579736974485,0.0006201843349774671
2017-04-26,0.014282140954412896,0.04248862299232173,-0.019799159921327938,0.0006401965385421582
2017-04-27,0.0061365080556116764,0.03369081392219192,-0.024919759045709138,0.0006602091423468784
2017-04-28,0.0037203307298828143,0.021754905658706625,-0.03299515916536644,0.000680222146399665
2017-05-01,0.006633450184563267,0.017896928073747292,-0.031054746120649533,0.0007002355507085554
2017-05-02,0.00945908793946725,0.014228463822004794,-0.026077287624694023,0.0007202493552814248
2017-05-03,0.02267673129555661,0.02234969315931875,-0.016955038430323685,0.00074026356012647
2017-05-04,0.021247271008202465,0.024707936358863865,-0.01487880950615956,0.0007602781652515651
2017-05-05,0.026252884320136005,0.018398283756396006,-0.019682365913184872,0.0007802931706647446
2017-05-08,0.026355560946881303,0.014533394633980824,-0.015065176936125128,0.0008003085763738816
2017-05-09,0.026355560946881355,0.014028902642616182,-0.018232488195098404,0.0008203243823873308
2017-05-10,0.02105666408734619,0.01737988940280101,-0.024958258480497476,0.0008403405887128031
2017-05-11,0.016572087004111634,0.009575720097758627,-0.025543810522246715,0.0008603571953583305
2017-05-12,0.01110228900707877,0.0031363294174459734,-0.04031707617723063,0.0008803742023321048
2017-05-15,0.018090075259231134,-0.0001549311582923102,-0.0353107045842547,0.0009003916096419961
2017-05-16,0.020642447088501145,0.012483417876515438,-0.03540725075072953,0.0009003916096420671
2017-05-17,3.5772994360447066e-05,0.006090067638345492,-0.04425319701577485,0.0009003916096419457
2017-05-18,0.008473198158234009,0.014710799064682015,-0.04511595741967236,0.0009003916096419292
2017-05-19,0.012293172393681818,0.00422804123188912,-0.04587621541535728,0.0009003916096419934
2017-05-22,0.018777035787716556,0.005832880290989111,-0.04625885980460306,0.000900391609641953
2017-05-23,0.019794998453371897,0.003823224186511696,-0.040731030671862595,0.0009003916096419445
2017-05-24,0.022753883391355527,-0.005338654446936653,-0.04733479789561209,0.0009003916096419438
2017-05-25,0.03210677288875405,0.0002786343137501474,-0.049346256697561826,0.0009003916096419263
2017-05-26,0.04053001204280811,0.0022840044707543665,-0.04062466272231014,0.0009003916096420287
2017-05-30,0.02939142136973614,-0.00511440114828156,-0.04617571714789916,0.0009003916096420657
2017-05-31,0.031764955474147365,-0.008385420851590138,-0.04942489314398883,0.0009003916096420131
2017-06-01,0.04240064306560426,-0.004245067702745047,-0.044841967759387855,0.0009003916096420073
2017-06-02,0.03743830736520283,-0.003848905008375771,-0.05455931458649168,0.0009003916096418633
2017-06-05,0.03858269378528074,-0.009620232898648082,-0.053423081414237045,0.0009003916096417175
2017-06-06,0.023596226766833095,-0.010608734512682847,-0.058414979591853315,0.0009003916096417063
2017-06-07,0.018511297672114693,-0.015931752180941932,-0.05813230621436651,0.0009003916096416448
2017-06-08,0.01993664335058432,-0.011632377451119847,-0.05240523989449779,0.0009003916096415086
2017-06-09,0.018203617569778896,-0.009850999939767215,-0.019676759995883177,0.000900391609641434
2017-06-12,0.02014402566745457,-0.005363919879071252,-0.010306530817858092,0.0009003916096413967
2017-06-13,0.023605246790365887,-0.007050416324518682,-0.010405628992403214,0.0009003916096413725
2017-06-14,0.021558650275739596,-0.007050416324518646,-0.0134798273590968,0.0009003916096413371
2017-06-15,0.020432796638525628,-0.003955249195917367,-0.016728197514469998,0.0009003916096412661
2017-06-16,0.019922682263081557,-0.005549877574230919,-0.014655866337011512,0.0009003916096412961
2017-06-19,0.023983692345753684,-0.005152375776518828,-0.022045947339483937,0.0009003916096412417
2017-06-20,0.016915377542646763,-0.0067481213391830585,-0.0292640402875069,0.0009003916096412396
2017-06-21,0.016711892724729126,-0.012282659170526934,-0.03768054321474507,0.0009003916096411046
2017-06-22,0.014885464174924123,-0.009127957612832152,-0.0418172758591284,0.0009003916096411339
2017-06-23,0.019973119399382424,0.003008011584159485,-0.04498402897847241,0.0009003916096411424
2017-06-26,0.0222211066390924,0.005724282026764469,-0.0323965360512343,0.0009003916096411059
2017-06-27,0.008188826452462196,-0.0006963019183440858,-0.021387873886547688,0.0009003916096411606
